tchextuserid,class Title,class Code,category
tch_20230901-120241_20,class_20230901-120241_20,x7RW-mdi2,2B15PE
tch_20230901-120241_21,class_20230901-120241_21,tXmR-T6L9,2B15PE
tch_20230901-120241_22,class_20230901-120241_22,vaBW-fFJ4,2B15PE
tch_20230901-120241_23,class_20230901-120241_23,G7u9-Ni8s,2B15PE
tch_20230901-120241_24,class_20230901-120241_24,BuTs-Dy2U,2B15PE
tch_20230901-120241_25,class_20230901-120241_25,drew-gXxF,2B15PE
tch_20230901-120241_26,class_20230901-120241_26,86Wj-a423,2B15PE
tch_20230901-120241_27,class_20230901-120241_27,43q2-e6P3,2B15PE
tch_20230901-120241_28,class_20230901-120241_28,6y4L-GY2z,2B15PE
tch_20230901-120241_29,class_20230901-120241_29,fhX3-iHvD,2B15PE
tch_20230901-120241_31,class_20230901-120241_31,eU82-hGTs,3B10PE
tch_20230901-120241_30,class_20230901-120241_30,CWGA-UjPo,2B15PE
tch_20230901-120241_34,class_20230901-120241_34,hUC2-KA3z,3B10PE
tch_20230901-120241_33,class_20230901-120241_33,Yf9H-6ofr,3B10PE
tch_20230901-120241_32,class_20230901-120241_32,s3cz-X2NP,3B10PE
tch_20230901-120241_35,class_20230901-120241_35,Xk7k-RrUf,3B10PE
tch_20230901-120241_36,class_20230901-120241_36,bRPV-J2Mg,3B10PE
tch_20230901-120241_37,class_20230901-120241_37,aerT-FPHr,3B10PE
tch_20230901-120241_38,class_20230901-120241_38,iaVo-4hHt,3B10PE
tch_20230901-120241_39,class_20230901-120241_39,G38G-wytE,3B10PE
tch_20230901-120241_40,class_20230901-120241_40,QAr8-pz64,3B10PE
tch_20230901-120241_41,class_20230901-120241_41,23iL-Pvye,3B8PE
tch_20230901-120241_42,class_20230901-120241_42,7mef-Qk7M,3B8PE
tch_20230901-120241_43,class_20230901-120241_43,qr6a-62U2,3B8PE
tch_20230901-120241_44,class_20230901-120241_44,9dM3-fXA4,3B8PE
tch_20230901-120241_45,class_20230901-120241_45,q724-8awm,3B8PE
tch_20230901-120241_46,class_20230901-120241_46,8yiR-Eb6f,3B8PE
tch_20230901-120241_47,class_20230901-120241_47,QKxd-NhBL,3B8PE
tch_20230901-120241_48,class_20230901-120241_48,2a2L-7QAj,3B8PE
tch_20230901-120241_50,class_20230901-120241_50,Cs2T-e8Pp,3B8PE
tch_20230901-120241_49,class_20230901-120241_49,6Mwb-JxRH,3B8PE
tch_20230901-120241_51,class_20230901-120241_51,72VJ-xnDT,3B8PE
tch_20230901-120241_52,class_20230901-120241_52,N69q-Esv2,3B8PE
tch_20230901-120241_54,class_20230901-120241_54,PzHM-bugq,3B8PE
tch_20230901-120241_53,class_20230901-120241_53,A9Q7-NHf8,3B8PE
tch_20230901-120241_55,class_20230901-120241_55,9gdw-Db8n,3B8PE
tch_20230901-120241_57,class_20230901-120241_57,9xiB-PzL4,3B8PE
tch_20230901-120241_56,class_20230901-120241_56,9owp-t34j,3B8PE
tch_20230901-120241_59,class_20230901-120241_59,7YFp-xzns,3B8PE
tch_20230901-120241_58,class_20230901-120241_58,c6c2-QUF6,3B8PE
tch_20230901-120241_60,class_20230901-120241_60,yHvH-xr6x,3B8PE
tch_20230901-120241_62,class_20230901-120241_62,NHnu-ZUi2,3B8PE
tch_20230901-120241_61,class_20230901-120241_61,Ckj4-P8sn,3B8PE
tch_20230901-120241_64,class_20230901-120241_64,uJmQ-ku6H,3B8PE
tch_20230901-120241_63,class_20230901-120241_63,b3b4-6MwQ,3B8PE
tch_20230901-120241_65,class_20230901-120241_65,KWn4-6mUs,3B8PE
tch_20230901-120241_66,class_20230901-120241_66,M4R4-CxZ7,3B8PE
tch_20230901-120241_68,class_20230901-120241_68,6ba9-N9vB,3B8PE
tch_20230901-120241_67,class_20230901-120241_67,auXC-RFru,3B8PE
tch_20230901-120241_69,class_20230901-120241_69,3n3i-7by3,3B8PE
tch_20230901-120241_70,class_20230901-120241_70,hDKr-A3bN,3B8PE
tch_20230901-120241_71,class_20230901-120241_71,Dxs6-7FuP,3B8PE
tch_20230901-120241_73,class_20230901-120241_73,7Uc3-J8Wh,3B8PE
tch_20230901-120241_72,class_20230901-120241_72,Zb34-Cw6F,3B8PE
tch_20230901-120241_74,class_20230901-120241_74,VPYr-ckYJ,3B8PE
tch_20230901-120241_75,class_20230901-120241_75,CR4N-6ta3,3B8PE
tch_20230901-120241_76,class_20230901-120241_76,Q4Yu-F9i3,3B8PE
tch_20230901-120241_77,class_20230901-120241_77,Js8N-yj4t,3B8PE
tch_20230901-120241_79,class_20230901-120241_79,d2Y7-4J7w,3B8PE
tch_20230901-120241_80,class_20230901-120241_80,xAca-cb8D,3B8PE
tch_20230901-120241_78,class_20230901-120241_78,K9a3-TAG9,3B8PE
tch_20230901-120241_81,class_20230901-120241_81,9Uf4-hDv2,3B8PE
tch_20230901-120241_82,class_20230901-120241_82,bgLo-MKG2,3B8PE
tch_20230901-120241_83,class_20230901-120241_83,2UQ3-F2Q2,3B8PE
tch_20230901-120241_84,class_20230901-120241_84,Vnvj-LU6F,3B8PE
tch_20230901-120241_86,class_20230901-120241_86,cZ7u-LURj,3B8PE
tch_20230901-120241_85,class_20230901-120241_85,P3g8-Ja47,3B8PE
tch_20230901-120241_87,class_20230901-120241_87,73j8-vCaQ,3B8PE
tch_20230901-120241_88,class_20230901-120241_88,Yid6-g4nW,3B8PE
tch_20230901-120241_90,class_20230901-120241_90,dw98-Qv8z,3B8PE
tch_20230901-120241_89,class_20230901-120241_89,treo-3TB2,3B8PE
tch_20230901-120241_91,class_20230901-120241_91,4eLH-4Jsd,3B8PE
tch_20230901-120241_93,class_20230901-120241_93,DWkT-JM6V,3B8PE
tch_20230901-120241_92,class_20230901-120241_92,4TrB-WbcZ,3B8PE
tch_20230901-120241_95,class_20230901-120241_95,r9UN-teXt,3B8PE
tch_20230901-120241_94,class_20230901-120241_94,v8Rz-62Wq,3B8PE
tch_20230901-120241_96,class_20230901-120241_96,qFcM-6PHR,3B8PE
tch_20230901-120241_97,class_20230901-120241_97,j9mh-FEbd,3B8PE
tch_20230901-120241_98,class_20230901-120241_98,8kyz-C6XU,3B8PE
tch_20230901-120241_99,class_20230901-120241_99,HJrW-H7Ft,3B8PE
tch_20230901-120241_100,class_20230901-120241_100,4mYg-3q39,3B8PE
